"customer_id","transaction_id","feedback","rating"
"C644","123075193","Excellent product, highly recommended!","4.00"
"C1242","123074532","Excellent product, highly recommended!","4.00"
"C1044","123075220","Quick delivery and fantastic service.","5.00"
"C548","123079005","Product exceeded expectations, works perfectly.","5.00"
"C514","123076816","Product arrived damaged, not happy with the service.","1.00"
"C945","123077757","Product arrived damaged, not happy with the service.","2.00"
"C1295","123077474","Product exceeded expectations, works perfectly.","4.00"
"C1611","123079135","Great quality, very satisfied with the purchase.","5.00"
"C805","123077763","Excellent product, highly recommended!","5.00"
"C20","123079174","Product is fine but could be improved.","4.00"
"C1139","123079177","Great quality, very satisfied with the purchase.","4.00"
"C841","123076170","Product exceeded expectations, works perfectly.","5.00"
"C1718","123078228","Decent product, meets the basic needs.","3.00"
"C1290","123079284","Amazing experience, will definitely buy again!","5.00"
"C1541","123076860","Product exceeded expectations, works perfectly.","5.00"
"C1338","123077797","Average experience, acceptable for the price.","3.00"
"C910","123076183","Great quality, very satisfied with the purchase.","5.00"
"C995","123079448","Product exceeded expectations, works perfectly.","5.00"
"C1338","123075438","Not worth the money, completely unsatisfactory.","2.00"
"C1518","123076876","Excellent product, highly recommended!","4.00"
"C796","123077521","Not worth the money, completely unsatisfactory.","2.00"
"C1001","123076210","Amazing experience, will definitely buy again!","4.00"
"C38","123075500","Amazing experience, will definitely buy again!","4.00"
"C743","123076904","Amazing experience, will definitely buy again!","5.00"
"C1092","123079656","Product exceeded expectations, works perfectly.","5.00"
"C786","123075917","Product exceeded expectations, works perfectly.","4.00"
"C1045","123079726","Excellent product, highly recommended!","4.00"
"C1257","123077584","Excellent product, highly recommended!","5.00"
"C1228","123079761","Product exceeded expectations, works perfectly.","5.00"
"C1390","123079793","Excellent product, highly recommended!","4.00"
"C1715","123079799","Quick delivery and fantastic service.","4.00"
"C354","123075921","Very disappointing, poor quality.","1.00"
"C817","123079847","Product arrived damaged, not happy with the service.","1.00"
"C783","123079925","Amazing experience, will definitely buy again!","5.00"
"C13","123075651","Very disappointing, poor quality.","2.00"
"C1187","123080030","Excellent product, highly recommended!","4.00"
"C1342","123080031","Amazing experience, will definitely buy again!","5.00"
"C988","123077860","Excellent product, highly recommended!","4.00"
"C1446","123077635","Product is fine but could be improved.","4.00"
"C816","123080143","Excellent product, highly recommended!","4.00"
"C1665","123077045","Average experience, acceptable for the price.","4.00"
"C1330","123074658","Product exceeded expectations, works perfectly.","5.00"
"C457","123080188","Amazing experience, will definitely buy again!","5.00"
"C226","123077917","Great quality, very satisfied with the purchase.","4.00"
"C1728","123080228","It's okay, not bad but nothing special.","4.00"
"C1126","123080273","Service was satisfactory but not outstanding.","3.00"
"C1636","123077690","Product exceeded expectations, works perfectly.","5.00"
"C613","123080299","Decent product, meets the basic needs.","3.00"
"C282","123080313","Quick delivery and fantastic service.","4.00"
"C715","123075848","Amazing experience, will definitely buy again!","4.00"
"C1750","123080392","Product exceeded expectations, works perfectly.","4.00"
"C375","123078317","Excellent product, highly recommended!","5.00"
"C1549","123077080","It's okay, not bad but nothing special.","4.00"
"C136","123075960","Excellent product, highly recommended!","5.00"
"C1456","123074999","Quick delivery and fantastic service.","5.00"
"C790","123076401","Great quality, very satisfied with the purchase.","5.00"
"C71","123077941","Great quality, very satisfied with the purchase.","5.00"
"C906","123077968","Product exceeded expectations, works perfectly.","5.00"
"C473","123078336","Decent product, meets the basic needs.","3.00"
"C1211","123076438","Great quality, very satisfied with the purchase.","4.00"
"C638","123076440","Excellent product, highly recommended!","4.00"
"C655","123077187","Amazing experience, will definitely buy again!","4.00"
"C1453","123078008","Great quality, very satisfied with the purchase.","4.00"
"C89","123074794","Average experience, acceptable for the price.","4.00"
"C209","123075029","Not worth the money, completely unsatisfactory.","1.00"
"C306","123077196","Amazing experience, will definitely buy again!","5.00"
"C1304","123078041","Decent product, meets the basic needs.","3.00"
"C251","123074864","Service was satisfactory but not outstanding.","3.00"
"C674","123077231","Decent product, meets the basic needs.","3.00"
"C1216","123077266","Average experience, acceptable for the price.","4.00"
"C1632","123078086","Service was satisfactory but not outstanding.","3.00"
"C592","123076650","Great quality, very satisfied with the purchase.","4.00"
"C468","123076653","Product exceeded expectations, works perfectly.","5.00"
"C1751","123076032","Product exceeded expectations, works perfectly.","4.00"
"C579","123077309","Quick delivery and fantastic service.","5.00"
"C1206","123078127","Product exceeded expectations, works perfectly.","5.00"
"C200","123074977","Quick delivery and fantastic service.","4.00"
"C1650","123074979","Great quality, very satisfied with the purchase.","4.00"
"C898","123078155","Terrible experience, would not recommend.","1.00"
"C1152","123078158","Product arrived damaged, not happy with the service.","2.00"
"C525","123078498","Not worth the money, completely unsatisfactory.","2.00"
"C1565","123082774","It's okay, not bad but nothing special.","3.00"
"C194","123084654","Quick delivery and fantastic service.","4.00"
"C317","123083383","Product is fine but could be improved.","3.00"
"C910","123084680","Amazing experience, will definitely buy again!","4.00"
"C977","123081097","Product exceeded expectations, works perfectly.","4.00"
"C1568","123084728","Decent product, meets the basic needs.","3.00"
"C240","123081937","Great quality, very satisfied with the purchase.","4.00"
"C469","123084846","Product exceeded expectations, works perfectly.","4.00"
"C599","123080506","Product exceeded expectations, works perfectly.","5.00"
"C1654","123084914","Product arrived damaged, not happy with the service.","1.00"
"C639","123081746","Product exceeded expectations, works perfectly.","5.00"
"C1225","123084321","Product is fine but could be improved.","3.00"
"C1192","123081180","Very disappointing, poor quality.","2.00"
"C1083","123085087","Product exceeded expectations, works perfectly.","5.00"
"C1030","123085093","Excellent product, highly recommended!","4.00"
"C1278","123084331","Excellent product, highly recommended!","5.00"
"C1419","123082010","Decent product, meets the basic needs.","4.00"
"C616","123084332","Average experience, acceptable for the price.","4.00"
"C287","123082031","Product exceeded expectations, works perfectly.","4.00"
"C192","123084351","It's okay, not bad but nothing special.","3.00"
"C388","123082052","Amazing experience, will definitely buy again!","4.00"
"C1586","123085326","Decent product, meets the basic needs.","3.00"
"C1494","123082069","It's okay, not bad but nothing special.","3.00"
"C267","123081383","Average experience, acceptable for the price.","4.00"
"C279","123081755","Excellent product, highly recommended!","4.00"
"C692","123085340","Excellent product, highly recommended!","5.00"
"C194","123082759","It's okay, not bad but nothing special.","4.00"
"C1527","123081391","Amazing experience, will definitely buy again!","5.00"
"C905","123083917","Service was satisfactory but not outstanding.","4.00"
"C1334","123082081","Terrible experience, would not recommend.","1.00"
"C1318","123080653","Quick delivery and fantastic service.","4.00"
"C1133","123080661","Average experience, acceptable for the price.","4.00"
"C874","123082885","Quick delivery and fantastic service.","4.00"
"C1401","123085588","Product exceeded expectations, works perfectly.","5.00"
"C980","123083935","Very disappointing, poor quality.","2.00"
"C296","123083548","Quick delivery and fantastic service.","4.00"
"C302","123085634","Not worth the money, completely unsatisfactory.","2.00"
"C1333","123085675","Product exceeded expectations, works perfectly.","5.00"
"C1155","123085814","It's okay, not bad but nothing special.","4.00"
"C1499","123083602","Quick delivery and fantastic service.","4.00"
"C1095","123080719","Excellent product, highly recommended!","4.00"
"C1523","123085867","Amazing experience, will definitely buy again!","4.00"
"C1588","123080730","Product exceeded expectations, works perfectly.","4.00"
"C283","123081826","Service was satisfactory but not outstanding.","3.00"
"C200","123080439","Service was satisfactory but not outstanding.","4.00"
"C1253","123086053","Great quality, very satisfied with the purchase.","5.00"
"C1386","123083988","Product exceeded expectations, works perfectly.","4.00"
"C389","123084440","Great quality, very satisfied with the purchase.","5.00"
"C706","123082998","Quick delivery and fantastic service.","5.00"
"C655","123083036","Amazing experience, will definitely buy again!","4.00"
"C276","123081860","Amazing experience, will definitely buy again!","4.00"
"C502","123082528","Product exceeded expectations, works perfectly.","5.00"
"C1675","123084118","Product exceeded expectations, works perfectly.","5.00"
"C1220","123080858","Product exceeded expectations, works perfectly.","5.00"
"C373","123084143","Average experience, acceptable for the price.","3.00"
"C567","123082561","Service was satisfactory but not outstanding.","3.00"
"C915","123084528","Very disappointing, poor quality.","2.00"
"C877","123083137","Great quality, very satisfied with the purchase.","5.00"
"C164","123080899","It's okay, not bad but nothing special.","3.00"
"C1055","123084580","Product exceeded expectations, works perfectly.","4.00"
"C160","123080454","Amazing experience, will definitely buy again!","4.00"
"C957","123081909","Product exceeded expectations, works perfectly.","5.00"
"C1610","123084206","Quick delivery and fantastic service.","5.00"
"C298","123083293","Quality issues, needs a lot of improvement.","2.00"
"C1523","123084240","Excellent product, highly recommended!","5.00"
"C50","123089061","Product exceeded expectations, works perfectly.","4.00"
"C1295","123090606","It's okay, not bad but nothing special.","3.00"
"C1003","123087759","Excellent product, highly recommended!","4.00"
"C1662","123087802","Quick delivery and fantastic service.","5.00"
"C336","123087583","Excellent product, highly recommended!","5.00"
"C331","123090631","Product arrived damaged, not happy with the service.","1.00"
"C1110","123089075","Great quality, very satisfied with the purchase.","4.00"
"C67","123086760","It's okay, not bad but nothing special.","3.00"
"C849","123089101","Amazing experience, will definitely buy again!","4.00"
"C1665","123088546","Product exceeded expectations, works perfectly.","5.00"
"C1529","123086326","Amazing experience, will definitely buy again!","5.00"
"C1292","123087889","Great quality, very satisfied with the purchase.","4.00"
"C810","123086837","Very disappointing, poor quality.","1.00"
"C1493","123091067","Quick delivery and fantastic service.","4.00"
"C465","123086868","Amazing experience, will definitely buy again!","4.00"
"C16","123089181","Product is fine but could be improved.","3.00"
"C269","123086924","Great quality, very satisfied with the purchase.","4.00"
"C72","123086353","Product arrived damaged, not happy with the service.","1.00"
"C1735","123091169","Amazing experience, will definitely buy again!","5.00"
"C1024","123086944","Product arrived damaged, not happy with the service.","2.00"
"C1620","123089573","Excellent product, highly recommended!","4.00"
"C47","123091301","Excellent product, highly recommended!","4.00"
"C1679","123087942","Product is fine but could be improved.","4.00"
"C604","123087040","Quick delivery and fantastic service.","5.00"
"C1061","123090230","Great quality, very satisfied with the purchase.","5.00"
"C1209","123091460","Excellent product, highly recommended!","4.00"
"C491","123089233","Excellent product, highly recommended!","4.00"
"C652","123089246","Great quality, very satisfied with the purchase.","4.00"
"C1464","123089263","Excellent product, highly recommended!","5.00"
"C257","123087068","Product exceeded expectations, works perfectly.","4.00"
"C661","123086450","Product exceeded expectations, works perfectly.","4.00"
"C416","123089275","Quick delivery and fantastic service.","4.00"
"C1704","123088693","It's okay, not bad but nothing special.","4.00"
"C702","123090589","Product exceeded expectations, works perfectly.","5.00"
"C582","123089284","Quick delivery and fantastic service.","5.00"
"C1018","123090147","Average experience, acceptable for the price.","4.00"
"C1446","123091676","Not worth the money, completely unsatisfactory.","1.00"
"C360","123088063","Service was satisfactory but not outstanding.","4.00"
"C208","123091787","Quick delivery and fantastic service.","4.00"
"C974","123087187","Great quality, very satisfied with the purchase.","4.00"
"C1111","123089327","Great quality, very satisfied with the purchase.","5.00"
"C1117","123088729","Product exceeded expectations, works perfectly.","5.00"
"C1615","123091878","Amazing experience, will definitely buy again!","5.00"
"C1145","123091938","Amazing experience, will definitely buy again!","5.00"
"C767","123089366","Quick delivery and fantastic service.","4.00"
"C325","123091977","Excellent product, highly recommended!","4.00"
"C762","123089373","Decent product, meets the basic needs.","3.00"
"C309","123091987","Terrible experience, would not recommend.","2.00"
"C814","123092008","Excellent product, highly recommended!","4.00"
"C164","123092079","Terrible experience, would not recommend.","1.00"
"C1747","123089401","Amazing experience, will definitely buy again!","4.00"
"C328","123087383","Product exceeded expectations, works perfectly.","5.00"
"C550","123086491","Quick delivery and fantastic service.","5.00"
"C710","123088176","It's okay, not bad but nothing special.","3.00"
"C1073","123092144","Quick delivery and fantastic service.","5.00"
"C140","123087414","Service was satisfactory but not outstanding.","3.00"
"C1293","123087424","Product is fine but could be improved.","4.00"
"C396","123087436","Not worth the money, completely unsatisfactory.","1.00"
"C1141","123092262","Amazing experience, will definitely buy again!","5.00"
"C852","123092268","Amazing experience, will definitely buy again!","5.00"
"C210","123088198","Not worth the money, completely unsatisfactory.","1.00"
"C157","123087491","Amazing experience, will definitely buy again!","4.00"
"C981","123088809","Product arrived damaged, not happy with the service.","1.00"
"C616","123087501","Terrible experience, would not recommend.","2.00"
"C778","123092371","Decent product, meets the basic needs.","3.00"
"C386","123092380","Excellent product, highly recommended!","4.00"
"C210","123087568","Average experience, acceptable for the price.","4.00"
"C36","123088814","Product is fine but could be improved.","3.00"
"C1275","123088854","Average experience, acceptable for the price.","3.00"
"C381","123090411","Product exceeded expectations, works perfectly.","4.00"
"C815","123089787","Quick delivery and fantastic service.","5.00"
"C36","123089790","It's okay, not bad but nothing special.","4.00"
"C111","123089794","Quality issues, needs a lot of improvement.","2.00"
"C1096","123090450","Product exceeded expectations, works perfectly.","5.00"
"C128","123087652","Product exceeded expectations, works perfectly.","4.00"
"C620","123088236","Amazing experience, will definitely buy again!","5.00"
"C1687","123088240","Very disappointing, poor quality.","1.00"
"C1650","123088933","Not worth the money, completely unsatisfactory.","1.00"
"C818","123088940","Great quality, very satisfied with the purchase.","5.00"
"C444","123088308","Excellent product, highly recommended!","5.00"
"C1059","123089954","Amazing experience, will definitely buy again!","4.00"
"C1403","123089963","Not worth the money, completely unsatisfactory.","2.00"
"C229","123089981","Not worth the money, completely unsatisfactory.","2.00"
"C1432","123087729","Product arrived damaged, not happy with the service.","1.00"
"C518","123090089","Excellent product, highly recommended!","5.00"
"C516","123090134","Product exceeded expectations, works perfectly.","4.00"
"C272","123090140","Amazing experience, will definitely buy again!","5.00"
"C1157","123092973","Product arrived damaged, not happy with the service.","2.00"
"C586","123096414","It's okay, not bad but nothing special.","4.00"
"C1247","123092982","Decent product, meets the basic needs.","3.00"
"C643","123096443","Excellent product, highly recommended!","5.00"
"C763","123095213","Amazing experience, will definitely buy again!","5.00"
"C26","123095222","Quick delivery and fantastic service.","5.00"
"C810","123096475","Average experience, acceptable for the price.","3.00"
"C1139","123095239","Great quality, very satisfied with the purchase.","4.00"
"C1016","123096634","Product is fine but could be improved.","3.00"
"C978","123093829","Amazing experience, will definitely buy again!","5.00"
"C423","123095257","Amazing experience, will definitely buy again!","5.00"
"C880","123096685","Excellent product, highly recommended!","5.00"
"C600","123096700","Excellent product, highly recommended!","4.00"
"C161","123093045","Terrible experience, would not recommend.","1.00"
"C1469","123096720","Excellent product, highly recommended!","4.00"
"C774","123096765","Very disappointing, poor quality.","1.00"
"C1132","123094536","Great quality, very satisfied with the purchase.","4.00"
"C116","123095296","Product exceeded expectations, works perfectly.","5.00"
"C1300","123095569","Quick delivery and fantastic service.","5.00"
"C4","123096787","Product is fine but could be improved.","3.00"
"C159","123096028","Terrible experience, would not recommend.","1.00"
"C550","123093100","Excellent product, highly recommended!","4.00"
"C834","123096835","Great quality, very satisfied with the purchase.","5.00"
"C742","123093864","Great quality, very satisfied with the purchase.","5.00"
"C1076","123096932","Amazing experience, will definitely buy again!","4.00"
"C1323","123097013","Quick delivery and fantastic service.","4.00"
"C1554","123094586","Excellent product, highly recommended!","4.00"
"C29","123093190","Product exceeded expectations, works perfectly.","4.00"
"C1151","123097049","Product arrived damaged, not happy with the service.","2.00"
"C171","123093238","Average experience, acceptable for the price.","3.00"
"C684","123094593","Very disappointing, poor quality.","2.00"
"C1607","123093677","Excellent product, highly recommended!","4.00"
"C829","123092526","Product arrived damaged, not happy with the service.","1.00"
"C1729","123095343","Excellent product, highly recommended!","5.00"
"C302","123097097","Not worth the money, completely unsatisfactory.","2.00"
"C1548","123095355","Excellent product, highly recommended!","5.00"
"C1079","123096037","Product exceeded expectations, works perfectly.","4.00"
"C912","123093278","Great quality, very satisfied with the purchase.","4.00"
"C1283","123095625","Very disappointing, poor quality.","1.00"
"C1649","123097424","Decent product, meets the basic needs.","4.00"
"C1340","123097430","Great quality, very satisfied with the purchase.","4.00"
"C1527","123092601","Excellent product, highly recommended!","5.00"
"C1381","123093950","Product is fine but could be improved.","4.00"
"C866","123097567","Quick delivery and fantastic service.","5.00"
"C52","123093967","Excellent product, highly recommended!","5.00"
"C69","123094779","Great quality, very satisfied with the purchase.","4.00"
"C1646","123095450","Amazing experience, will definitely buy again!","4.00"
"C1626","123095467","Not worth the money, completely unsatisfactory.","1.00"
"C762","123097767","Product exceeded expectations, works perfectly.","5.00"
"C1720","123095479","Not worth the money, completely unsatisfactory.","1.00"
"C115","123093504","Great quality, very satisfied with the purchase.","5.00"
"C535","123092660","Decent product, meets the basic needs.","4.00"
"C1363","123093511","Product exceeded expectations, works perfectly.","5.00"
"C130","123094015","Amazing experience, will definitely buy again!","4.00"
"C1327","123097935","It's okay, not bad but nothing special.","4.00"
"C1562","123095499","Service was satisfactory but not outstanding.","3.00"
"C1029","123093544","It's okay, not bad but nothing special.","3.00"
"C976","123094803","Product exceeded expectations, works perfectly.","4.00"
"C1123","123097955","Great quality, very satisfied with the purchase.","4.00"
"C1241","123097956","Quick delivery and fantastic service.","5.00"
"C463","123095533","Product exceeded expectations, works perfectly.","4.00"
"C902","123096126","Amazing experience, will definitely buy again!","5.00"
"C225","123098175","Quality issues, needs a lot of improvement.","1.00"
"C590","123092699","Product exceeded expectations, works perfectly.","4.00"
"C1040","123095751","Not worth the money, completely unsatisfactory.","1.00"
"C731","123094874","Amazing experience, will definitely buy again!","4.00"
"C193","123095780","Quick delivery and fantastic service.","5.00"
"C117","123094932","Excellent product, highly recommended!","4.00"
"C968","123095804","Excellent product, highly recommended!","4.00"
"C1106","123094128","Decent product, meets the basic needs.","4.00"
"C1588","123094950","Quality issues, needs a lot of improvement.","2.00"
"C1481","123094198","Service was satisfactory but not outstanding.","3.00"
"C1492","123095004","Terrible experience, would not recommend.","1.00"
"C811","123096212","Excellent product, highly recommended!","4.00"
"C607","123095029","Quick delivery and fantastic service.","4.00"
"C1719","123095869","Amazing experience, will definitely buy again!","5.00"
"C1653","123095087","Great quality, very satisfied with the purchase.","4.00"
"C501","123092853","Service was satisfactory but not outstanding.","4.00"
"C311","123094372","Product is fine but could be improved.","3.00"
"C1721","123096250","Excellent product, highly recommended!","4.00"
"C605","123095098","Product arrived damaged, not happy with the service.","2.00"
"C672","123095123","Product exceeded expectations, works perfectly.","5.00"
"C1724","123094468","Product exceeded expectations, works perfectly.","4.00"
"C1160","123092933","Quality issues, needs a lot of improvement.","1.00"
"C1180","123096000","Amazing experience, will definitely buy again!","5.00"
"C388","123001170","Not worth the money, completely unsatisfactory.","2.00"
"C986","123002542","Average experience, acceptable for the price.","3.00"
"C678","123001204","Excellent product, highly recommended!","4.00"
"C1738","123098853","Excellent product, highly recommended!","4.00"
"C538","123099968","Great quality, very satisfied with the purchase.","4.00"
"C1301","123001220","Quality issues, needs a lot of improvement.","1.00"
"C50","123002732","Excellent product, highly recommended!","4.00"
"C1644","123001226","Product is fine but could be improved.","4.00"
"C1223","123002801","Quick delivery and fantastic service.","4.00"
"C1025","123000664","Not worth the money, completely unsatisfactory.","1.00"
"C969","123000676","Product exceeded expectations, works perfectly.","4.00"
"C1245","123001241","Product is fine but could be improved.","4.00"
"C196","123098983","Not worth the money, completely unsatisfactory.","1.00"
"C1730","123000691","Quick delivery and fantastic service.","5.00"
"C863","123000012","Quality issues, needs a lot of improvement.","1.00"
"C622","123001250","Great quality, very satisfied with the purchase.","5.00"
"C1400","123098991","Product exceeded expectations, works perfectly.","4.00"
"C448","123098264","Product arrived damaged, not happy with the service.","1.00"
"C1195","123003088","Amazing experience, will definitely buy again!","4.00"
"C434","123003140","Average experience, acceptable for the price.","3.00"
"C414","123001297","Product is fine but could be improved.","3.00"
"C259","123099140","It's okay, not bad but nothing special.","3.00"
"C974","123003329","Average experience, acceptable for the price.","4.00"
"C1158","123000739","Not worth the money, completely unsatisfactory.","1.00"
"C496","123099262","Product exceeded expectations, works perfectly.","4.00"
"C934","123001347","Decent product, meets the basic needs.","3.00"
"C550","123099271","Excellent product, highly recommended!","5.00"
"C397","123000768","Service was satisfactory but not outstanding.","3.00"
"C84","123099300","Service was satisfactory but not outstanding.","4.00"
"C196","123001627","Product is fine but could be improved.","4.00"
"C1002","123098349","Product exceeded expectations, works perfectly.","4.00"
"C335","123003478","Average experience, acceptable for the price.","4.00"
"C1523","123000136","Terrible experience, would not recommend.","1.00"
"C1683","123099344","Amazing experience, will definitely buy again!","4.00"
"C472","123099370","Excellent product, highly recommended!","4.00"
"C1562","123000161","Terrible experience, would not recommend.","2.00"
"C556","123099409","Product arrived damaged, not happy with the service.","1.00"
"C326","123099414","Excellent product, highly recommended!","5.00"
"C1242","123001679","Quick delivery and fantastic service.","5.00"
"C154","123001420","Excellent product, highly recommended!","4.00"
"C982","123003780","Quick delivery and fantastic service.","4.00"
"C1421","123001447","Product exceeded expectations, works perfectly.","5.00"
"C502","123099482","Amazing experience, will definitely buy again!","4.00"
"C735","123099526","Decent product, meets the basic needs.","4.00"
"C129","123098399","Product exceeded expectations, works perfectly.","4.00"
"C99","123001689","Great quality, very satisfied with the purchase.","4.00"
"C165","123000820","Product exceeded expectations, works perfectly.","4.00"
"C812","123004009","Terrible experience, would not recommend.","1.00"
"C1296","123099651","Very disappointing, poor quality.","1.00"
"C804","123099670","Great quality, very satisfied with the purchase.","5.00"
"C615","123002264","Very disappointing, poor quality.","1.00"
"C808","123002272","Great quality, very satisfied with the purchase.","4.00"
"C1700","123099780","Excellent product, highly recommended!","5.00"
"C676","123000290","Amazing experience, will definitely buy again!","4.00"
"C149","123098481","Great quality, very satisfied with the purchase.","4.00"
"C1486","123001794","Quick delivery and fantastic service.","5.00"
"C1354","123001826","Quick delivery and fantastic service.","4.00"
"C1655","123001004","Amazing experience, will definitely buy again!","5.00"
"C923","123098541","Great quality, very satisfied with the purchase.","4.00"
"C1513","123001022","Amazing experience, will definitely buy again!","4.00"
"C1424","123002352","Average experience, acceptable for the price.","4.00"
"C21","123001878","Great quality, very satisfied with the purchase.","4.00"
"C1074","123000403","Very disappointing, poor quality.","2.00"
"C1318","123001041","Excellent product, highly recommended!","5.00"
"C819","123000442","Service was satisfactory but not outstanding.","4.00"
"C968","123000468","Great quality, very satisfied with the purchase.","4.00"
"C668","123001084","Not worth the money, completely unsatisfactory.","1.00"
"C209","123098627","Excellent product, highly recommended!","4.00"
"C219","123001091","Quick delivery and fantastic service.","4.00"
"C562","123001938","Product arrived damaged, not happy with the service.","2.00"
"C1464","123002451","Product exceeded expectations, works perfectly.","4.00"
"C575","123098704","Decent product, meets the basic needs.","4.00"
"C595","123002462","It's okay, not bad but nothing special.","3.00"
"C132","123001117","Excellent product, highly recommended!","4.00"
"C737","123098746","Great quality, very satisfied with the purchase.","4.00"
"C970","123007729","Excellent product, highly recommended!","5.00"
"C41","123009249","Product exceeded expectations, works perfectly.","4.00"
"C621","123009284","Very disappointing, poor quality.","1.00"
"C1579","123009315","Great quality, very satisfied with the purchase.","5.00"
"C1710","123008698","Average experience, acceptable for the price.","3.00"
"C1630","123009395","Amazing experience, will definitely buy again!","5.00"
"C651","123009405","Quality issues, needs a lot of improvement.","1.00"
"C127","123009432","Product is fine but could be improved.","3.00"
"C655","123006368","Product exceeded expectations, works perfectly.","5.00"
"C497","123005129","Product exceeded expectations, works perfectly.","5.00"
"C343","123007814","Excellent product, highly recommended!","5.00"
"C976","123005228","Great quality, very satisfied with the purchase.","4.00"
"C1113","123006387","Product arrived damaged, not happy with the service.","1.00"
"C234","123007850","Product exceeded expectations, works perfectly.","5.00"
"C1245","123007872","Decent product, meets the basic needs.","4.00"
"C1152","123006408","Great quality, very satisfied with the purchase.","5.00"
"C208","123006439","Great quality, very satisfied with the purchase.","5.00"
"C37","123005333","Great quality, very satisfied with the purchase.","4.00"
"C19","123004474","Terrible experience, would not recommend.","1.00"
"C107","123008294","Product is fine but could be improved.","4.00"
"C10","123005392","Service was satisfactory but not outstanding.","3.00"
"C213","123007935","Great quality, very satisfied with the purchase.","5.00"
"C181","123005440","Quality issues, needs a lot of improvement.","1.00"
"C1716","123007945","Product exceeded expectations, works perfectly.","5.00"
"C1044","123009980","Quick delivery and fantastic service.","4.00"
"C1433","123006075","Great quality, very satisfied with the purchase.","4.00"
"C87","123010010","It's okay, not bad but nothing special.","4.00"
"C631","123005496","Quality issues, needs a lot of improvement.","2.00"
"C1612","123007952","Terrible experience, would not recommend.","2.00"
"C1527","123007969","Quick delivery and fantastic service.","5.00"
"C903","123010065","Great quality, very satisfied with the purchase.","4.00"
"C1713","123005569","Product exceeded expectations, works perfectly.","4.00"
"C1508","123005575","Average experience, acceptable for the price.","4.00"
"C663","123007265","Excellent product, highly recommended!","4.00"
"C1305","123004572","Average experience, acceptable for the price.","3.00"
"C1632","123005638","Service was satisfactory but not outstanding.","4.00"
"C61","123008013","Service was satisfactory but not outstanding.","4.00"
"C311","123010263","Not worth the money, completely unsatisfactory.","2.00"
"C88","123008761","Quality issues, needs a lot of improvement.","1.00"
"C1683","123010310","Service was satisfactory but not outstanding.","3.00"
"C584","123010337","Great quality, very satisfied with the purchase.","4.00"
"C1498","123006537","Not worth the money, completely unsatisfactory.","2.00"
"C1174","123004612","Amazing experience, will definitely buy again!","5.00"
"C1399","123007315","Not worth the money, completely unsatisfactory.","1.00"
"C144","123010481","Product exceeded expectations, works perfectly.","5.00"
"C1080","123010510","Quick delivery and fantastic service.","5.00"
"C504","123004639","Decent product, meets the basic needs.","4.00"
"C789","123010553","Excellent product, highly recommended!","5.00"
"C1167","123005788","Product arrived damaged, not happy with the service.","2.00"
"C149","123005812","Excellent product, highly recommended!","5.00"
"C1138","123010584","Great quality, very satisfied with the purchase.","4.00"
"C1580","123007380","Excellent product, highly recommended!","4.00"
"C346","123007390","Amazing experience, will definitely buy again!","4.00"
"C473","123010681","Great quality, very satisfied with the purchase.","5.00"
"C1608","123005863","Great quality, very satisfied with the purchase.","4.00"
"C891","123006612","Quick delivery and fantastic service.","4.00"
"C126","123005869","Quick delivery and fantastic service.","5.00"
"C532","123008397","Amazing experience, will definitely buy again!","4.00"
"C1300","123010828","Terrible experience, would not recommend.","2.00"
"C1274","123008420","Quick delivery and fantastic service.","5.00"
"C1092","123010870","Product exceeded expectations, works perfectly.","5.00"
"C1030","123010917","Product exceeded expectations, works perfectly.","5.00"
"C247","123004674","Excellent product, highly recommended!","5.00"
"C1377","123008809","Amazing experience, will definitely buy again!","5.00"
"C1067","123008166","Excellent product, highly recommended!","4.00"
"C1732","123008171","Product arrived damaged, not happy with the service.","2.00"
"C767","123006013","Very disappointing, poor quality.","1.00"
"C1334","123010982","Great quality, very satisfied with the purchase.","5.00"
"C845","123011004","Great quality, very satisfied with the purchase.","5.00"
"C1294","123011006","Product exceeded expectations, works perfectly.","4.00"
"C733","123011038","Excellent product, highly recommended!","5.00"
"C471","123007451","Terrible experience, would not recommend.","1.00"
"C1387","123007475","Average experience, acceptable for the price.","4.00"
"C1477","123004721","Quick delivery and fantastic service.","5.00"
"C1261","123004753","Very disappointing, poor quality.","2.00"
"C793","123007494","Average experience, acceptable for the price.","3.00"
"C1045","123008521","Amazing experience, will definitely buy again!","4.00"
"C1416","123004779","Excellent product, highly recommended!","5.00"
"C744","123008935","Product exceeded expectations, works perfectly.","4.00"
"C330","123008537","Very disappointing, poor quality.","1.00"
"C317","123006875","Product exceeded expectations, works perfectly.","4.00"
"C565","123008553","Terrible experience, would not recommend.","2.00"
"C1710","123008566","Product exceeded expectations, works perfectly.","4.00"
"C1664","123006965","Average experience, acceptable for the price.","4.00"
"C1035","123009073","Not worth the money, completely unsatisfactory.","2.00"
"C1240","123007678","Product arrived damaged, not happy with the service.","2.00"
"C60","123009028","Great quality, very satisfied with the purchase.","5.00"
"C378","123012573","Great quality, very satisfied with the purchase.","4.00"
"C1325","123011062","Excellent product, highly recommended!","4.00"
"C310","123012048","Amazing experience, will definitely buy again!","5.00"
"C229","123013289","Quality issues, needs a lot of improvement.","1.00"
"C1394","123013426","Excellent product, highly recommended!","4.00"
"C1667","123012604","Amazing experience, will definitely buy again!","4.00"
