"transaction_id","product_id","quantity"
"123074977","P799",1
"123074977","P86",3
"123074977","P893",1
"123074977","P99",3
"123074979","P1293",1
"123074994","P1442",3
"123074994","P207",3
"123074994","P218",2
"123074994","P238",3
"123074994","P285",3
"123074994","P318",3
"123074994","P329",1
"123074994","P807",3
"123074999","P1312",2
"123074999","P510",2
"123074999","P83",1
"123074999","P964",2
"123075029","P807",3
"123075065","P1055",1
"123075065","P1303",2
"123075065","P1325",3
"123075065","P1344",1
"123075065","P17",1
"123075065","P20",1
"123075065","P25",2
"123075065","P890",3
"123075068","P100",2
"123075068","P112",2
"123075068","P130",2
"123075068","P161",3
"123075068","P267",2
"123075068","P317",1
"123075068","P35",3
"123075068","P82",3
"123075068","P86",3
"123075088","P1055",2
"123075088","P13",3
"123075088","P1325",1
"123075088","P1361",1
"123075088","P17",3
"123075088","P3",3
"123075088","P5",1
"123075088","P890",1
"123075088","P9",1
"123075088","P902",3
"123075089","P62",2
"123075089","P676",2
"123075117","P100",3
"123075117","P104",3
"123075117","P105",3
"123075117","P118",2
"123075117","P125",1
"123075117","P135",3
"123075117","P139",1
"123075117","P179",2
"123075117","P269",2
"123075117","P86",3
"123075122","P14",1
"123075122","P1402",3
"123075122","P598",2
"123075122","P630",1
"123075122","P646",1
"123075127","P694",1
"123075127","P740",2
"123075127","P953",3
"123075153","P478",3
"123075153","P793",2
"123075160","P1269",3
"123075160","P1465",3
"123075160","P21",1
"123075160","P22",1
"123075160","P30",2
"123075160","P355",1
"123075160","P584",2
"123075193","P1085",1
"123075193","P20",2
"123075193","P5",3
"123075193","P902",1
"123075207","P455",2
"123075207","P538",3
"123075220","P1324",1
"123075220","P808",1
"123075418","P1220",1
"123075418","P147",2
"123075418","P169",2
"123075418","P310",3
"123075429","P338",2
"123075438","P1244",1
"123075438","P1368",3
"123075438","P1370",1
"123075438","P210",3
"123075438","P231",1
"123075438","P322",2
"123075438","P666",2
"123075438","P793",2
"123075438","P808",2
"123075500","P137",1
"123075500","P139",2
"123075500","P168",3
"123075545","P504",3
"123075545","P543",1
"123075628","P1293",3
"123075628","P1324",1
"123075628","P1361",2
"123075628","P223",1
"123075628","P291",2
"123075628","P322",1
"123075628","P585",1
"123075628","P602",3
"123075628","P842",2
"123075630","P108",2
"123075630","P1303",1
"123075630","P535",1
"123075630","P9",3
"123075642","P1276",3
"123075642","P1331",2
"123075642","P210",1
"123075642","P219",2
"123075642","P280",3
"123075642","P42",2
"123075642","P45",1
"123075642","P793",2
"123075642","P807",2
"123075651","P1056",1
"123075651","P117",3
"123075651","P118",2
"123075651","P126",1
"123075651","P139",3
"123075651","P144",2
"123075651","P161",2
"123075651","P170",3
"123075675","P1463",2
"123075675","P257",2
"123075675","P459",2
"123075675","P468",1
"123075675","P485",1
"123075675","P514",3
"123075675","P531",1
"123075675","P543",2
"123075675","P697",1
"123075675","P894",2
"123075776","P1036",2
"123075776","P1055",1
"123075776","P1086",3
"123075776","P1322",3
"123075776","P28",1
"123075776","P4",2
"123075776","P685",1
"123075776","P936",3
"123075779","P1368",1
"123075779","P1414",3
"123075779","P355",2
"123075848","P1316",3
"123075848","P203",3
"123075848","P205",3
"123075848","P218",1
"123075848","P301",3
"123075848","P321",3
"123075894","P104",2
"123075894","P119",3
"123075894","P138",3
"123075894","P35",3
"123075894","P37",1
"123075894","P40",1
"123075894","P911",2
"123075917","P100",2
"123075917","P142",2
"123075917","P159",3
"123075917","P168",3
"123075917","P796",1
"123075917","P799",2
"123075921","P355",3
"123075953","P187",1
"123075953","P202",2
"123075953","P221",3
"123075953","P223",1
"123075953","P301",3
"123075953","P666",1
"123075953","P793",3
"123075960","P451",3
"123075960","P461",1
"123075960","P909",3
"123076032","P318",1
"123076032","P498",1
"123076128","P114",3
"123076128","P1148",3
"123076128","P807",1
"123076128","P894",2
"123076128","P906",2
"123076170","P1",3
"123076170","P1451",3
"123076170","P203",3
"123076170","P223",3
"123076170","P238",2
"123076170","P627",2
"123076170","P672",1
"123076170","P837",2
"123076177","P3",3
"123076183","P1244",1
"123076183","P1389",3
"123076183","P524",3
"123076183","P731",3
"123076183","P93",2
"123076210","P203",1
"123076210","P257",1
"123076210","P485",1
"123076210","P517",2
"123076210","P905",2
"123076210","P921",3
"123076210","P946",3
"123076362","P1067",2
"123076362","P1235",2
"123076362","P1257",3
"123076362","P288",3
"123076362","P301",1
"123076362","P322",1
"123076362","P601",1
"123076362","P675",2
"123076362","P793",1
"123076401","P1227",2
"123076401","P128",3
"123076401","P16",2
"123076401","P214",1
"123076401","P215",2
"123076401","P471",1
"123076401","P502",1
"123076401","P930",3
"123076438","P3",2
"123076438","P495",3
"123076438","P837",2
"123076438","P937",3
"123076440","P1384",1
"123076440","P795",1
"123076440","P798",1
"123076477","P226",2
"123076477","P317",2
"123076477","P709",2
"123076477","P805",3
"123076513","P315",2
"123076513","P483",1
"123076513","P499",3
"123076650","P842",1
"123076653","P1086",1
"123076653","P1148",2
"123076653","P449",2
"123076653","P460",3
"123076653","P495",3
"123076653","P905",2
"123076653","P947",1
"123076672","P121",2
"123076672","P84",1
"123076816","P1247",1
"123076816","P1402",3
"123076816","P183",3
"123076816","P202",2
"123076816","P214",3
"123076816","P308",2
"123076860","P1247",2
"123076860","P1248",2
"123076860","P1320",3
"123076860","P227",3
"123076860","P247",3
"123076860","P293",2
"123076860","P727",3
"123076863","P1302",3
"123076863","P20",1
"123076863","P485",1
"123076863","P507",3
"123076863","P508",1
"123076863","P646",3
"123076863","P709",2
"123076876","P1252",1
"123076876","P329",2
"123076904","P1067",2
"123076904","P1246",2
"123076904","P1347",3
"123076904","P795",3
"123076904","P798",3
"123076904","P884",2
"123076904","P953",1
"123076929","P455",1
"123076929","P459",2
"123076929","P479",2
"123076929","P489",2
"123076929","P542",3
"123076929","P906",2
"123076929","P910",2
"123076929","P93",1
"123076929","P947",2
"123076993","P202",2
"123076993","P207",3
"123076993","P27",2
"123076993","P42",3
"123076993","P666",3
"123076993","P837",3
"123077038","P318",1
"123077045","P1030",1
"123077045","P1031",2
"123077045","P1033",1
"123077045","P1393",1
"123077045","P15",1
"123077045","P24",2
"123077045","P3",1
"123077045","P685",3
"123077045","P798",1
"123077045","P908",3
"123077074","P676",1
"123077074","P905",2
"123077080","P1338",3
"123077080","P1471",1
"123077080","P235",2
"123077080","P31",1
"123077116","P126",3
"123077116","P136",1
"123077116","P138",2
"123077116","P170",1
"123077116","P179",3
"123077116","P236",1
"123077116","P239",1
"123077116","P241",1
"123077116","P641",1
"123077116","P86",1
"123077132","P98",1
"123077140","P103",1
"123077140","P129",1
"123077140","P151",3
"123077140","P164",1
"123077140","P170",3
"123077140","P40",3
"123077140","P898",2
"123077140","P966",3
"123077187","P1251",1
"123077187","P1416",2
"123077187","P231",1
"123077187","P254",3
"123077187","P261",3
"123077187","P285",1
"123077187","P338",3
"123077187","P347",1
"123077187","P820",3
"123077196","P119",1
"123077196","P147",2
"123077196","P179",2
"123077196","P266",3
"123077196","P273",2
"123077196","P338",2
"123077196","P40",2
"123077196","P57",2
"123077196","P86",1
"123077211","P1249",1
"123077211","P1252",1
"123077211","P1310",1
"123077211","P247",3
"123077211","P257",3
"123077211","P292",1
"123077211","P793",2
"123077231","P479",1
"123077231","P486",3
"123077231","P505",2
"123077231","P83",3
"123077231","P85",3
"123077231","P921",1
"123077231","P928",1
"123077233","P1246",1
"123077233","P18",1
"123077233","P795",3
"123077266","P200",3
"123077266","P458",1
"123077266","P466",1
"123077266","P480",3
"123077266","P489",2
"123077266","P535",1
"123077266","P731",3
"123077266","P917",1
"123077266","P928",3
"123077296","P1270",1
"123077296","P215",1
"123077309","P1036",2
"123077309","P12",3
"123077309","P1293",3
"123077309","P1317",3
"123077309","P1393",3
"123077309","P194",1
"123077309","P24",2
"123077309","P890",3
"123077309","P902",1
"123077309","P953",1
"123077369","P793",2
"123077376","P104",2
"123077376","P116",1
"123077376","P130",1
"123077376","P131",1
"123077376","P136",2
"123077376","P156",2
"123077376","P169",3
"123077376","P54",2
"123077376","P74",2
"123077376","P877",2
"123077405","P130",3
"123077405","P164",2
"123077416","P112",3
"123077416","P131",3
"123077416","P149",1
"123077416","P151",2
"123077416","P236",2
"123077416","P266",3
"123077416","P740",3
"123077416","P795",1
"123077416","P796",2
"123077416","P799",2
"123077458","P227",2
"123077458","P321",1
"123077458","P461",3
"123077458","P476",2
"123077458","P67",3
"123077458","P989",1
"123077465","P254",1
"123077474","P1148",3
"123077474","P451",2
"123077474","P520",1
"123077474","P535",3
"123077474","P97",3
"123077474","P979",1
"123077485","P11",1
"123077485","P479",1
"123077485","P693",3
"123077521","P34",1
"123077564","P1",2
"123077564","P1263",2
"123077564","P213",2
"123077564","P249",1
"123077564","P291",3
"123077564","P5",3
"123077577","P249",2
"123077577","P304",2
"123077577","P310",1
"123077577","P355",2
"123077577","P41",3
"123077577","P641",1
"123077584","P11",2
"123077584","P1252",1
"123077584","P1325",1
"123077584","P263",1
"123077584","P461",3
"123077584","P514",2
"123077584","P538",1
"123077584","P709",1
"123077635","P147",2
"123077635","P154",1
"123077635","P159",2
"123077635","P269",3
"123077635","P347",3
"123077635","P792",2
"123077676","P469",2
"123077676","P917",2
"123077685","P1442",2
"123077685","P290",1
"123077685","P619",2
"123077690","P1414",2
"123077690","P202",1
"123077690","P205",2
"123077690","P227",1
"123077690","P247",1
"123077690","P328",3
"123077690","P329",2
"123077690","P42",1
"123077690","P670",1
"123077717","P15",2
"123077717","P29",3
"123077741","P148",1
"123077741","P40",3
"123077741","P46",3
"123077757","P154",1
"123077757","P159",2
"123077763","P220",3
"123077763","P255",1
"123077763","P321",2
"123077763","P837",1
"123077771","P102",2
"123077771","P137",3
"123077771","P163",3
"123077771","P171",3
"123077771","P268",3
"123077771","P347",3
"123077797","P1238",2
"123077797","P1269",1
"123077797","P1427",1
"123077797","P223",1
"123077797","P249",2
"123077797","P354",1
"123077797","P42",2
"123077797","P666",3
"123077810","P1086",2
"123077810","P11",1
"123077810","P1255",1
"123077810","P13",3
"123077810","P1317",3
"123077810","P18",3
"123077810","P263",3
"123077810","P685",2
"123077810","P884",2
"123077810","P885",3
"123077860","P194",1
"123077860","P702",1
"123077917","P12",1
"123077917","P22",2
"123077917","P247",2
"123077917","P290",2
"123077941","P1030",2
"123077941","P117",1
"123077941","P118",3
"123077941","P1220",1
"123077941","P151",2
"123077941","P885",1
"123077962","P1096",2
"123077962","P280",3
"123077962","P45",2
"123077962","P670",3
"123077962","P675",3
"123077968","P119",2
"123077968","P150",1
"123077968","P168",3
"123077968","P171",2
"123077968","P40",3
"123077968","P799",3
"123077968","P887",3
"123077969","P116",3
"123077969","P147",1
"123077969","P148",2
"123077969","P241",1
"123077969","P35",3
"123077969","P884",1
"123077969","P99",1
"123078008","P1441",1
"123078008","P459",1
"123078008","P530",1
"123078008","P96",2
"123078041","P1249",1
"123078041","P1269",3
"123078041","P254",2
"123078041","P318",3
"123078055","P1398",1
"123078055","P30",2
"123078055","P906",1
"123078055","P910",1
"123078086","P100",3
"123078086","P119",3
"123078086","P126",1
"123078092","P1033",3
"123078092","P1086",1
"123078092","P21",1
"123078092","P24",3
"123078092","P5",1
"123078092","P794",3
"123078092","P799",2
"123078092","P883",2
"123078092","P884",3
"123078092","P908",2
"123078127","P1465",2
"123078127","P194",3
"123078127","P20",3
"123078127","P5",3
"123078127","P667",3
"123078127","P884",3
"123078127","P895",1
"123078127","P936",2
"123078134","P1232",3
"123078134","P3",1
"123078134","P8",2
"123078134","P810",3
"123078134","P911",2
"123078155","P121",1
"123078155","P159",1
"123078155","P163",3
"123078155","P164",2
"123078155","P180",1
"123078155","P797",2
"123078155","P80",1
"123078155","P884",1
"123078155","P911",2
"123078155","P99",2
"123078158","P1246",3
"123078158","P1370",1
"123078158","P908",3
"123078165","P1036",3
"123078165","P1331",2
"123078165","P1398",3
"123078165","P1415",3
"123078165","P1438",3
"123078165","P192",1
"123078165","P222",2
"123078193","P103",1
"123078193","P107",2
"123078193","P1085",2
"123078193","P152",3
"123078193","P154",3
"123078193","P167",1
"123078200","P192",1
"123078200","P201",2
"123078200","P456",1
"123078200","P469",1
"123078200","P476",1
"123078200","P489",3
"123078200","P906",2
"123078200","P92",1
"123078200","P923",2
"123078200","P936",3
"123078228","P105",2
"123078228","P112",1
"123078228","P131",2
"123078228","P1354",1
"123078228","P273",2
"123078228","P281",3
"123078228","P328",3
"123078228","P349",2
"123078228","P50",3
"123078228","P885",2
"123078238","P1031",3
"123078238","P1303",1
"123078238","P20",2
"123078238","P282",3
"123078238","P799",3
"123078238","P8",2
"123078240","P30",2
"123078240","P842",3
"123078258","P119",3
"123078258","P120",1
"123078258","P151",3
"123078258","P152",3
"123078258","P153",2
"123078258","P179",2
"123078258","P268",3
"123078258","P310",2
"123078258","P54",2
"123078258","P60",3
"123078309","P214",3
"123078309","P271",3
"123078309","P41",1
"123078309","P45",3
"123078309","P601",3
"123078309","P630",2
"123078309","P670",2
"123078309","P709",2
"123078309","P891",1
"123078317","P121",2
"123078317","P131",3
"123078317","P161",2
"123078317","P170",1
"123078317","P239",3
"123078317","P347",2
"123078317","P705",1
"123078317","P73",2
"123078317","P799",3
"123078317","P883",3
"123078336","P111",3
"123078336","P452",3
"123078336","P458",2
"123078336","P488",3
"123078336","P519",1
"123078336","P703",1
"123078340","P127",3
"123078340","P285",3
"123078340","P455",2
"123078340","P460",1
"123078340","P469",3
"123078340","P482",3
"123078340","P483",1
"123078340","P947",3
"123078390","P128",3
"123078390","P1322",2
"123078390","P1416",1
"123078390","P23",2
"123078390","P315",2
"123078390","P894",2
"123078390","P964",2
"123078397","P106",1
"123078397","P133",1
"123078429","P43",3
"123078429","P462",2
"123078429","P474",1
"123078429","P485",3
"123078429","P53",1
"123078429","P900",1
"123078457","P1033",2
"123078457","P13",3
"123078457","P1393",2
"123078457","P28",1
"123078457","P29",2
"123078457","P891",2
"123078457","P961",3
"123078498","P181",3
"123078505","P1312",1
"123078601","P1368",2
"123078601","P658",2
"123078601","P694",3
"123078601","P700",3
"123078604","P477",2
"123078604","P506",3
"123078604","P516",1
"123078604","P62",2
"123078604","P731",2
"123078637","P1036",3
"123078637","P1073",3
"123078637","P1255",2
"123078637","P1338",3
"123078637","P199",2
"123078637","P3",2
"123078637","P680",2
"123078637","P792",1
"123078637","P799",2
"123078637","P893",3
"123078670","P1244",3
"123078670","P1366",1
"123078670","P236",1
"123078670","P261",2
"123078670","P662",1
"123078670","P693",1
"123078670","P793",1
"123078676","P1227",2
"123078676","P280",1
"123078676","P291",1
"123078676","P321",2
"123078813","P1226",2
"123078813","P1269",3
"123078813","P1316",2
"123078813","P1389",1
"123078813","P1471",1
"123078813","P295",1
"123078813","P42",3
"123078813","P683",3
"123078813","P805",3
"123078813","P891",3
"123078823","P203",1
"123078823","P21",3
"123078823","P215",2
"123078823","P290",3
"123078823","P476",3
"123078823","P479",2
"123078823","P495",3
"123078823","P929",1
"123078823","P93",2
"123078867","P1338",1
"123078867","P2",3
"123078867","P263",3
"123078867","P3",1
"123078867","P795",3
"123078867","P799",2
"123078867","P891",1
"123078867","P895",2
"123078867","P9",3
"123078867","P908",1
"123078889","P219",1
"123078889","P285",3
"123078889","P664",3
"123078930","P1220",3
"123078930","P156",3
"123078930","P164",2
"123078930","P73",3
"123078930","P798",3
"123078939","P1415",3
"123078939","P241",3
"123078939","P255",1
"123078950","P1302",1
"123078950","P1325",2
"123078950","P1442",3
"123078950","P503",3
"123078950","P661",3
"123078950","P67",2
"123078950","P905",3
"123078950","P917",2
"123078956","P1235",2
"123078956","P1248",1
"123078956","P1251",1
"123078956","P220",1
"123078956","P239",3
"123078956","P272",3
"123078956","P301",2
"123078956","P641",1
"123078956","P693",2
"123078976","P467",2
"123078976","P481",2
"123078976","P485",1
"123078976","P486",2
"123078976","P499",1
"123078976","P513",1
"123078976","P661",1
"123079005","P1352",3
"123079005","P1389",1
"123079005","P14",1
"123079005","P202",3
"123079005","P247",3
"123079037","P105",2
"123079037","P1085",2
"123079037","P116",1
"123079037","P117",2
"123079071","P1085",2
"123079071","P119",2
"123079071","P120",1
"123079071","P126",2
"123079071","P149",2
"123079071","P174",1
"123079071","P180",2
"123079099","P1073",2
"123079099","P454",2
"123079099","P485",1
"123079099","P504",3
"123079099","P510",1
"123079099","P537",1
"123079099","P542",2
"123079099","P731",2
"123079099","P917",1
"123079135","P1042",3
"123079135","P1086",2
"123079135","P14",3
"123079135","P1456",1
"123079135","P3",3
"123079135","P667",1
"123079135","P890",1
"123079174","P116",2
"123079174","P133",3
"123079174","P137",2
"123079174","P150",2
"123079174","P161",1
"123079174","P40",1
"123079174","P86",3
"123079177","P102",2
"123079177","P137",1
"123079177","P138",1
"123079177","P149",2
"123079177","P161",3
"123079177","P164",2
"123079177","P325",1
"123079177","P50",2
"123079177","P84",1
"123079177","P99",1
"123079184","P1227",3
"123079184","P1235",3
"123079184","P1249",3
"123079184","P18",2
"123079184","P329",1
"123079184","P4",2
"123079184","P45",3
"123079184","P675",2
"123079235","P37",2
"123079235","P799",2
"123079235","P99",3
"123079253","P1302",1
"123079253","P1317",1
"123079253","P1361",3
"123079253","P1384",3
"123079253","P19",2
"123079253","P697",1
"123079263","P1366",2
"123079263","P1368",1
"123079263","P223",2
"123079263","P27",2
"123079263","P291",2
"123079270","P709",2
"123079284","P1316",3
"123079284","P210",1
"123079284","P276",1
"123079284","P304",3
"123079284","P31",3
"123079284","P311",2
"123079284","P331",2
"123079284","P45",2
"123079284","P641",2
"123079292","P205",3
"123079292","P837",3
"123079309","P1398",2
"123079309","P295",3
"123079309","P604",2
"123079309","P697",1
"123079448","P1310",2
"123079448","P42",3
"123079448","P449",3
"123079448","P506",1
"123079448","P529",3
"123079448","P537",1
"123079486","P1055",1
"123079486","P1325",2
"123079486","P1347",1
"123079486","P795",2
"123079486","P799",1
"123079486","P885",1
"123079508","P102",2
"123079603","P1067",3
"123079603","P1398",1
"123079603","P220",3
"123079603","P223",1
"123079603","P28",3
"123079603","P329",2
"123079603","P4",1
"123079603","P493",3
"123079603","P702",1
"123079603","P891",1
"123079634","P1252",2
"123079634","P254",2
"123079634","P311",1
"123079641","P1310",3
"123079641","P1414",2
"123079641","P25",1
"123079641","P301",3
"123079641","P464",1
"123079641","P477",3
"123079641","P495",1
"123079641","P510",2
"123079641","P85",2
"123079641","P943",2
"123079656","P1001",2
"123079683","P17",2
"123079683","P203",3
"123079683","P285",1
"123079683","P30",2
"123079683","P516",1
"123079688","P1438",1
"123079688","P41",3
"123079726","P832",1
"123079730","P1191",3
"123079730","P203",1
"123079730","P28",2
"123079730","P451",3
"123079730","P462",2
"123079730","P494",2
"123079730","P497",2
"123079730","P927",2
"123079730","P950",1
"123079761","P1320",3
"123079761","P450",2
"123079761","P646",2
"123079761","P731",3
"123079761","P943",1
"123079783","P1247",1
"123079783","P1331",2
"123079783","P224",3
"123079783","P255",2
"123079783","P301",1
"123079783","P670",1
"123079783","P709",1
"123079783","P832",3
"123079793","P104",2
"123079793","P164",2
"123079793","P241",3
"123079793","P338",3
"123079793","P99",3
"123079799","P1353",2
"123079799","P1384",3
"123079799","P1463",2
"123079799","P28",2
"123079799","P307",3
"123079799","P690",1
"123079799","P9",2
"123079833","P1073",3
"123079833","P187",1
"123079833","P200",1
"123079833","P346",2
"123079833","P699",1
"123079833","P936",3
"123079841","P1246",3
"123079841","P299",3
"123079841","P808",3
"123079841","P908",1
"123079847","P1252",3
"123079847","P1369",2
"123079847","P214",2
"123079847","P253",1
"123079847","P292",3
"123079847","P329",2
"123079847","P42",1
"123079847","P675",3
"123079847","P820",2
"123079925","P119",2
"123079925","P136",3
"123079925","P153",2
"123079925","P156",2
"123079925","P179",1
"123079954","P1415",2
"123079954","P343",1
"123079954","P694",3
"123080030","P1302",1
"123080030","P203",3
"123080030","P459",1
"123080031","P1125",1
"123080031","P137",1
"123080031","P147",3
"123080031","P148",3
"123080031","P153",1
"123080031","P167",3
"123080031","P281",1
"123080031","P300",3
"123080031","P40",2
"123080031","P46",2
"123080101","P1073",3
"123080101","P184",1
"123080101","P227",1
"123080101","P261",2
"123080101","P288",2
"123080101","P662",2
"123080143","P1369",1
"123080143","P202",1
"123080143","P205",1
"123080143","P479",3
"123080143","P490",2
"123080143","P519",1
"123080143","P891",2
"123080143","P916",2
"123080188","P1389",3
"123080188","P18",1
"123080188","P199",1
"123080188","P282",2
"123080188","P3",3
"123080188","P680",2
"123080188","P727",2
"123080188","P885",2
"123080188","P891",2
"123080188","P936",2
"123080194","P1041",2
"123080194","P1276",1
"123080194","P187",1
"123080194","P197",2
"123080194","P239",3
"123080194","P266",3
"123080194","P347",2
"123080194","P727",3
"123080228","P1033",1
"123080228","P1039",2
"123080228","P1086",1
"123080228","P1356",2
"123080228","P16",1
"123080228","P7",3
"123080228","P727",2
"123080228","P883",3
"123080228","P885",1
"123080228","P971",3
"123080273","P481",3
"123080273","P511",2
"123080286","P1248",3
"123080286","P13",1
"123080286","P1320",1
"123080286","P1356",3
"123080286","P1471",3
"123080286","P222",3
"123080286","P257",3
"123080286","P3",3
"123080292","P1039",1
"123080292","P112",3
"123080292","P117",1
"123080292","P139",3
"123080292","P161",3
"123080292","P171",2
"123080292","P37",3
"123080292","P40",2
"123080292","P794",3
"123080292","P99",1
"123080299","P102",2
"123080299","P1055",2
"123080299","P112",1
"123080299","P115",2
"123080299","P124",1
"123080299","P135",3
"123080299","P792",1
"123080299","P885",1
"123080313","P118",1
"123080392","P1322",2
"123080392","P214",2
"123080439","P1073",3
"123080439","P18",1
"123080439","P22",3
"123080439","P29",3
"123080439","P795",1
"123080439","P8",1
"123080439","P908",3
"123080442","P223",1
"123080442","P261",2
"123080442","P293",2
"123080442","P300",3
"123080442","P301",3
"123080442","P308",1
"123080442","P666",3
"123080454","P1001",3
"123080454","P123",2
"123080454","P196",3
"123080454","P489",2
"123080454","P508",2
"123080454","P930",3
"123080454","P937",2
"123080462","P1033",3
"123080462","P1042",1
"123080462","P1341",1
"123080462","P1451",2
"123080462","P20",2
"123080462","P664",3
"123080462","P667",1
"123080484","P496",2
"123080506","P1086",3
"123080506","P1312",1
"123080506","P1393",3
"123080506","P15",1
"123080506","P19",3
"123080506","P30",1
"123080506","P685",3
"123080506","P908",1
"123080528","P115",1
"123080528","P167",1
"123080528","P171",3
"123080528","P40",2
"123080528","P740",2
"123080528","P966",2
"123080535","P1001",2
"123080535","P457",2
"123080535","P472",3
"123080535","P476",1
"123080535","P497",1
"123080535","P516",1
"123080535","P519",3
"123080535","P542",2
"123080535","P930",3
"123080579","P1398",2
"123080579","P631",1
"123080579","P662",3
"123080630","P1312",3
"123080630","P266",1
"123080630","P338",1
"123080653","P1331",2
"123080661","P150",3
"123080661","P152",2
"123080661","P169",2
"123080661","P267",2
"123080661","P268",3
"123080661","P36",2
"123080661","P86",1
"123080661","P883",3
"123080661","P884",2
"123080661","P971",2
"123080719","P1",2
"123080719","P1344",3
"123080719","P1353",1
"123080719","P1463",2
"123080719","P19",3
"123080719","P199",1
"123080719","P690",1
"123080730","P104",3
"123080730","P1055",3
"123080730","P140",3
"123080730","P168",1
"123080730","P226",1
"123080730","P801",2
"123080730","P810",2
"123080730","P885",1
"123080730","P893",3
"123080858","P1042",2
"123080858","P1055",2
"123080858","P169",3
"123080858","P171",2
"123080858","P174",3
"123080858","P795",3
"123080858","P799",3
"123080858","P801",2
"123080858","P99",3
"123080899","P192",1
"123080899","P255",1
"123080899","P266",2
"123080899","P268",2
"123080899","P273",1
"123080899","P331",3
"123080899","P694",2
"123080899","P807",1
"123080913","P1341",3
"123080913","P220",3
"123080913","P23",1
"123080913","P42",1
"123080913","P906",3
"123080913","P979",2
"123080967","P1312",1
"123080967","P209",1
"123080967","P249",2
"123080967","P276",1
"123080986","P111",3
"123080986","P1369",1
"123080986","P249",2
"123080986","P493",1
"123080986","P514",1
"123080986","P524",3
"123081030","P1402",2
"123081030","P292",1
"123081030","P508",3
"123081030","P672",2
"123081030","P793",1
"123081030","P930",3
"123081097","P125",1
"123081097","P126",3
"123081097","P149",3
"123081097","P150",2
"123081097","P156",2
"123081097","P82",2
"123081111","P168",2
"123081180","P235",1
"123081180","P304",1
"123081180","P331",2
"123081180","P709",2
"123081180","P832",3
"123081203","P676",1
"123081203","P799",3
"123081203","P885",1
"123081229","P703",3
"123081229","P917",2
"123081383","P196",2
"123081383","P456",2
"123081383","P485",1
"123081383","P535",2
"123081383","P537",1
"123081383","P936",2
"123081391","P1327",3
"123081391","P1336",2
"123081391","P215",2
"123081391","P222",2
"123081391","P241",2
"123081391","P289",2
"123081391","P311",1
"123081391","P354",3
"123081391","P670",3
"123081396","P1086",1
"123081396","P1292",1
"123081396","P182",3
"123081396","P188",3
"123081396","P201",2
"123081658","P1033",2
"123081658","P120",1
"123081658","P133",1
"123081658","P154",2
"123081658","P171",3
"123081658","P180",1
"123081658","P46",3
"123081658","P795",1
"123081658","P883",3
"123081658","P961",2
"123081667","P1238",2
"123081667","P1269",1
"123081667","P209",2
"123081667","P30",2
"123081667","P321",3
"123081667","P4",2
"123081667","P627",3
"123081667","P676",1
"123081746","P104",2
"123081746","P1085",2
"123081746","P135",1
"123081746","P139",2
"123081746","P953",2
"123081746","P971",2
"123081746","P99",3
"123081755","P112",2
"123081755","P119",3
"123081805","P111",2
"123081805","P189",1
"123081805","P201",3
"123081805","P471",3
"123081810","P1132",3
"123081810","P1244",3
"123081810","P1312",2
"123081810","P227",1
"123081810","P902",1
"123081826","P107",2
"123081826","P1085",2
"123081826","P883",1
"123081860","P18",2
"123081909","P1001",3
"123081909","P205",3
"123081909","P214",1
"123081909","P451",1
"123081909","P533",1
"123081909","P950",2
"123081909","P96",3
"123081937","P112",3
"123081937","P137",3
"123081937","P156",2
"123081937","P163",3
"123081937","P169",1
"123081937","P179",1
"123081937","P180",3
"123081937","P74",3
"123081937","P966",2
"123081970","P1033",3
"123081970","P1220",2
"123081970","P161",3
"123081970","P699",3
"123081970","P794",3
"123081970","P795",3
"123081970","P86",1
"123081970","P887",1
"123081970","P895",3
"123081970","P99",3
"123081981","P196",1
"123081981","P249",1
"123081981","P254",2
"123081981","P327",3
"123081981","P902",3
"123082010","P249",2
"123082010","P267",1
"123082010","P269",2
"123082010","P709",3
"123082031","P144",2
"123082052","P1438",2
"123082052","P832",2
"123082069","P104",3
"123082069","P150",2
"123082069","P167",2
"123082069","P82",2
"123082081","P13",2
"123082081","P1316",3
"123082081","P1342",2
"123082081","P1442",2
"123082081","P329",1
"123082081","P41",3
"123082081","P459",3
"123082081","P469",1
"123082081","P509",1
"123082081","P923",1
"123082156","P1248",2
"123082156","P1336",1
"123082156","P19",2
"123082156","P238",3
"123082156","P289",3
"123082156","P6",1
"123082156","P646",2
"123082208","P795",1
"123082208","P799",2
"123082208","P971",2
"123082226","P1324",3
"123082226","P1384",2
"123082226","P19",3
"123082226","P199",1
"123082226","P289",2
"123082226","P531",3
"123082226","P535",2
"123082226","P917",1
"123082260","P11",1
"123082260","P227",1
"123082260","P25",3
"123082260","P276",1
"123082260","P529",2
"123082260","P918",1
"123082260","P92",2
"123082335","P112",1
"123082335","P136",3
"123082335","P137",1
"123082335","P168",2
"123082335","P272",1
"123082335","P325",1
"123082335","P331",3
"123082335","P338",2
"123082335","P73",2
"123082335","P99",1
"123082344","P140",2
"123082344","P163",1
"123082344","P338",3
"123082344","P37",1
"123082344","P98",2
"123082395","P449",3
"123082395","P495",1
"123082395","P527",1
"123082395","P947",2
"123082430","P1324",1
"123082430","P947",1
"123082440","P1247",2
"123082440","P1279",3
"123082440","P1370",1
"123082440","P182",1
"123082440","P192",1
"123082440","P220",1
"123082440","P227",2
"123082440","P311",1
"123082440","P354",2
"123082440","P808",3
